SDR5ID,ra_deg,dec_deg,z,M_i,mbh_solar,chi2_pdf,log10_tau_d,log10_sigma_mag_sqrtyr,log10_tau_lim_lo,log10_tau_lim_hi,log10_sig_lim_lo,log10_sig_lim_hi,edge_flag,Plike,Pnoise,Pinf,mu,npts
143.0,1.08761,-0.567536,1.4603,-26.007,9.148,1.32267,3.61216,-1.03807,3.26135,4.66105,-1.12874,-0.981808,0.0,195.203,93.6238,195.104,18.6065,64.0
439.0,3.031127,0.451987,0.4139,-22.043,8.01,inf,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,195.203,-10.0,-10.0,19.163,3.0
90.0,0.583719,-0.873029,2.235,-25.706,0.0,1.2713,3.5112,-1.25343,2.94258,4.61315,-1.37868,-1.13465,0.0,147.44,130.0,147.42,19.917,60.0
76.0,0.478713,-0.369185,1.1661,-25.161,8.549,1.04633,-1.1,0.65,-2.37965,-0.15111,0.128739,1.24316,2.0,133.211,133.206,125.805,19.0057,56.0
43.0,0.242602,-0.779604,1.8951,-26.732,9.167,0.852168,3.47482,-1.16937,3.15785,4.63827,-1.26368,-1.10819,0.0,184.196,108.028,184.08,18.4137,56.0
543.0,3.768117,-0.910887,0.6497,-24.467,9.04,1.00407,2.34835,-0.796036,2.19223,3.83544,-0.893745,-0.76421,0.0,176.26,109.288,174.189,18.1681,60.0
483.0,3.353617,0.804893,1.857,-25.258,0.0,1.34714,5.0,-1.225,3.46286,4.74,-1.3225,-1.07291,1.0,133.378,106.139,133.391,20.0691,59.0
211.0,1.520743,-1.249816,2.4993,-25.612,8.919,1.09387,2.66741,-0.889257,2.40336,4.39576,-1.04021,-0.788332,0.0,123.949,101.997,123.332,20.0576,53.0
1.0,0.027228,0.515349,1.8227,-25.1,0.0,0.937474,2.70599,-0.819334,2.55839,4.38588,-0.94823,-0.755445,0.0,133.133,98.2203,132.237,19.9315,57.0
365.0,2.592211,-0.371331,0.8589,-23.797,7.965,1.1721,2.06692,-0.705227,1.90138,3.99806,-0.980849,-0.66351,0.0,130.07,109.239,128.406,19.6223,54.0
12.0,0.064492,0.87968,1.8476,-26.017,9.414,0.860417,5.0,-1.025,3.40247,4.71185,-1.09289,-0.944634,1.0,163.77,87.1822,163.773,19.2158,56.0
675.0,4.670013,-0.938563,1.6655,-24.998,8.776,1.16177,1.47332,-0.393855,1.23796,2.05019,-0.637737,-0.324011,0.0,123.844,111.705,118.956,20.0624,60.0
465.0,3.226554,-1.144053,3.1454,-26.428,9.033,1.04311,0.265159,0.459727,-0.801782,0.347147,0.37517,0.942612,0.0,66.0175,65.7253,41.3805,20.0415,50.0
244.0,1.755543,0.378437,0.888,-26.274,9.294,0.82421,5.0,-1.15,3.40974,4.71364,-1.22446,-1.10031,1.0,213.356,96.4702,213.365,17.2065,61.0
400.0,2.790013,0.762671,1.4778,-24.999,9.031,1.12789,2.51731,-0.787127,2.36879,4.23738,-0.918361,-0.734699,0.0,143.649,103.847,142.362,19.8294,60.0
385.0,2.723181,0.111925,1.8734,-26.298,9.478,1.2265,3.30105,-1.07735,3.0165,4.60722,-1.19407,-0.992611,0.0,158.428,111.245,158.275,19.0408,56.0
433.0,3.007815,0.883258,1.6519,-24.966,9.247,0.983406,2.4384,-0.848413,2.27814,4.23755,-1.04427,-0.787204,0.0,131.187,99.3159,129.915,19.9143,55.0
576.0,4.020003,-0.278392,2.0132,-25.552,8.451,1.28141,2.96214,-0.842997,2.79541,4.53231,-0.971364,-0.768517,0.0,121.73,84.4315,121.356,19.7297,51.0
263.0,1.935914,-0.914254,1.2675,-24.871,8.972,1.15491,2.45688,-0.699296,2.29493,4.14463,-0.827941,-0.65455,0.0,142.172,95.5469,140.716,19.7018,60.0
451.0,3.123811,0.010529,2.0351,-26.317,9.332,1.31395,2.4654,-0.887453,2.25242,4.20943,-1.07403,-0.81995,0.0,143.531,117.545,142.29,19.1245,53.0
705.0,4.868895,0.294697,1.8039,-25.649,0.0,1.13339,2.99207,-0.915372,2.76512,4.53555,-1.03114,-0.847602,0.0,158.367,113.06,158.087,19.6694,61.0
377.0,2.662003,-0.862181,1.5169,-24.938,9.167,0.954705,3.10667,-0.675257,2.88517,4.57873,-0.777179,-0.622179,0.0,148.873,110.087,148.693,19.9062,64.0
478.0,3.322757,-0.109955,0.6812,-22.91,8.369,1.38692,2.01849,-0.330526,1.79355,2.8083,-0.493954,-0.27178,0.0,95.8127,68.8007,92.5944,19.7896,53.0
661.0,4.565726,0.275677,0.5755,-22.022,0.0,1.14651,2.21936,-0.312895,1.49233,4.21357,-0.578092,-0.069615,0.0,13.8187,11.7614,13.1136,19.9849,11.0
165.0,1.21578,1.211084,1.5513,-24.971,8.872,0.891679,2.51552,-0.766936,2.34934,4.24634,-0.906883,-0.716428,0.0,147.414,116.785,146.216,19.7488,60.0
570.0,3.987847,0.806224,2.3131,-26.101,8.998,1.12082,2.61338,-0.941632,2.46715,4.2892,-1.07323,-0.878384,0.0,160.028,117.902,158.837,19.6574,62.0
292.0,2.091958,-0.38411,3.0641,-26.918,9.66,1.22,2.7214,-1.09373,2.39173,4.44374,-1.31396,-0.967688,0.0,144.824,131.534,144.417,19.5294,54.0
604.0,4.199293,1.205634,1.4906,-25.832,0.0,1.24174,2.62338,-0.776787,2.46453,4.35494,-0.906698,-0.726019,0.0,149.16,102.213,148.245,19.0332,58.0
267.0,1.958546,-0.154086,0.7993,-24.093,8.563,1.44997,2.64673,-0.934076,2.5073,4.33819,-1.06677,-0.872925,0.0,161.045,106.037,159.992,19.1217,60.0
636.0,4.449136,-0.304419,2.499,-25.977,9.517,0.915902,2.13912,-0.98347,1.88483,3.32526,-1.18578,-0.897022,0.0,134.757,113.965,132.283,19.8712,51.0
372.0,2.614263,0.492441,1.2139,-24.174,8.758,1.08009,2.21812,-0.672359,2.03214,4.03141,-0.854004,-0.622852,0.0,116.743,88.5776,115.151,19.9941,53.0
524.0,3.650723,-0.882238,1.1493,-24.263,0.0,1.0726,1.61615,-0.5154,1.38339,1.93899,-0.676403,-0.441495,0.0,136.077,113.094,129.674,19.8823,60.0
207.0,1.473827,-1.021585,0.632,-22.817,0.0,1.30395,2.2129,-0.70438,1.97561,3.75997,-0.911009,-0.634741,0.0,141.624,113.923,139.602,19.7954,62.0
633.0,4.43513,-0.100706,1.6424,-25.223,0.0,1.20519,3.32179,-1.35012,2.99786,4.60403,-1.48489,-1.22471,0.0,162.607,133.833,162.464,19.6887,60.0
216.0,1.558346,0.434743,2.518,-25.85,9.504,1.09627,1.89834,-0.512203,1.66184,3.11134,-0.774079,-0.443976,0.0,108.748,87.4968,106.061,20.1512,53.0
360.0,2.576269,-1.167869,1.7782,-25.833,8.768,1.21945,2.49246,-1.17003,2.34788,4.3876,-1.4376,-1.10486,0.0,144.613,127.967,143.8,19.3972,53.0
233.0,1.691602,-0.811157,1.9983,-25.849,0.0,1.3971,2.53155,-0.73241,2.35156,4.27508,-0.888408,-0.674123,0.0,130.689,109.38,129.546,19.502,54.0
583.0,4.074893,0.172469,1.5489,-26.053,9.132,0.9331,3.28569,-1.02387,3.06991,4.6068,-1.12163,-0.963507,0.0,154.401,97.287,154.17,18.9068,52.0
638.0,4.460848,0.761962,1.4039,-24.988,0.0,1.12447,2.27899,-0.803157,2.07737,3.82768,-1.007,-0.738562,0.0,150.657,111.961,148.633,19.6466,61.0
124.0,0.910728,0.075561,2.0928,-25.834,9.229,1.06147,2.59523,-0.876112,2.44487,4.28801,-0.998918,-0.820515,0.0,143.892,92.7573,142.719,19.5164,54.0
180.0,1.286916,0.435657,0.6686,-23.064,9.335,0.925185,-1.3,1.1,-1.71676,0.215166,0.31972,1.28237,2.0,38.7202,38.7357,25.1245,19.7988,30.0
236.0,1.722136,0.026604,1.9425,-25.152,0.0,1.01277,2.886,-0.843051,2.73288,4.49717,-0.987345,-0.764019,0.0,112.047,79.9959,111.523,20.3114,52.0
185.0,1.316381,-0.625197,0.4764,-22.099,8.753,8.27097,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,112.047,-10.0,-10.0,19.8816,9.0
121.0,0.888592,-0.745361,0.6591,-22.534,0.0,1.17397,0.158579,0.218298,-0.659708,1.52311,-0.46137,0.577358,0.0,33.4178,33.3807,29.6225,19.9832,19.0
303.0,2.186254,0.430718,2.1224,-26.446,9.663,1.0853,3.46689,-1.05283,3.12036,4.63005,-1.16251,-0.968764,0.0,156.14,103.371,156.015,19.2323,56.0
316.0,2.278901,0.547959,2.6255,-25.914,9.31,1.0531,1.8445,-0.730536,1.62543,3.96552,-1.12473,-0.679893,0.0,121.879,114.735,120.093,20.0577,53.0
157.0,1.175142,0.505852,1.7682,-25.219,0.0,1.02433,5.0,-1.1,3.29685,4.69241,-1.19303,-0.968215,1.0,117.174,90.9145,117.175,19.8605,49.0
24.0,0.162498,-0.301102,2.1224,-26.673,9.606,1.06112,4.86667,-1.15,3.32742,4.6923,-1.23167,-1.04369,1.0,164.755,108.283,164.757,18.9135,54.0
300.0,2.163799,-0.893578,2.619,-26.727,0.0,1.84252,2.99027,-1.06782,2.82975,4.55191,-1.19514,-0.994012,0.0,151.843,120.287,151.532,19.285,61.0
382.0,2.699959,-0.308379,0.8927,-22.666,0.0,1.19151,2.45982,-0.673238,2.206,4.28205,-0.858051,-0.599487,0.0,103.891,91.4964,102.991,20.4913,53.0
651.0,4.528672,-0.759751,1.0479,-23.986,8.345,1.22734,3.01861,-0.579044,2.78731,4.55931,-0.691297,-0.515642,0.0,106.083,69.1056,105.899,20.2088,53.0
389.0,2.735597,0.46781,1.4217,-25.249,8.927,1.20395,3.12877,-0.980856,2.94327,4.57188,-1.09004,-0.913769,0.0,142.377,109.126,142.08,19.2517,54.0
274.0,2.000279,-0.005939,0.7586,-24.166,8.191,1.10721,0.80389,-0.339893,0.604839,0.977876,-0.466513,-0.283378,0.0,226.15,206.967,207.522,18.9492,85.0
388.0,2.730878,0.508958,1.2331,-24.764,8.532,0.796661,5.0,-0.925,3.42732,4.71561,-0.994833,-0.842712,1.0,147.467,69.2456,147.47,19.7208,54.0
454.0,3.138942,1.002885,1.2141,-24.377,9.057,1.48381,3.93993,-0.696523,3.16046,4.65983,-0.79999,-0.562831,0.0,82.2793,52.6001,82.2661,20.0503,50.0
701.0,4.862732,-0.373893,1.2743,-24.879,9.479,1.13517,2.31632,-0.979679,2.11811,3.73887,-1.13429,-0.906191,0.0,147.512,108.165,145.407,19.5101,55.0
148.0,1.122796,-0.361882,0.6143,-23.216,0.0,1.35729,2.20352,-0.486427,2.00854,3.30764,-0.628041,-0.439225,0.0,113.94,77.8984,111.252,19.1114,52.0
328.0,2.342483,0.098788,1.9968,-24.963,0.0,1.30354,3.56803,-1.07799,3.08548,4.63718,-1.21836,-0.927012,0.0,110.413,95.0155,110.354,20.2279,52.0
208.0,1.488523,0.477166,0.2595,-22.211,0.0,1.17681,2.48394,-0.56098,2.34867,4.29302,-0.690288,-0.519148,0.0,82.6989,45.7327,81.5779,18.2258,36.0
613.0,4.299621,-0.266859,0.6207,-22.792,0.0,1.22494,1.79998,-0.585919,1.52781,2.36424,-0.791568,-0.507007,0.0,121.36,109.679,117.231,19.6687,52.0
272.0,1.979156,-1.035193,1.584,-25.357,8.931,1.49092,5.0,-0.75,3.2941,4.69845,-0.845206,-0.663978,1.0,133.85,73.2643,133.863,19.5398,61.0
470.0,3.240691,1.100874,1.0629,-25.501,8.967,0.845413,3.30952,-1.10958,3.03171,4.60604,-1.20294,-1.05728,0.0,186.438,112.871,186.273,18.3144,57.0
457.0,3.167657,0.409358,2.6165,-27.41,9.585,1.00573,2.48462,-0.998047,2.34439,4.26344,-1.13905,-0.95667,0.0,180.501,130.732,179.256,18.6707,59.0
580.0,4.049424,-1.088469,2.0862,-25.954,9.361,1.81069,3.34575,-0.884028,3.02839,4.60595,-0.988525,-0.798701,0.0,108.632,68.788,108.471,19.5241,52.0
104.0,0.719683,-0.058616,3.6829,-26.272,0.0,1.276,2.2372,-0.738805,2.02683,4.11899,-1.00249,-0.660389,0.0,111.786,95.1742,110.452,20.6655,59.0
230.0,1.689234,0.103872,1.0308,-24.08,8.774,0.996906,2.70107,-0.590846,2.59935,4.45593,-0.697524,-0.554,0.0,119.875,50.4837,119.242,19.9064,53.0
443.0,3.071199,-0.910472,3.603,-26.873,9.977,1.39258,2.33452,-0.776193,2.12393,3.93917,-0.942987,-0.705177,0.0,131.742,102.837,130.015,20.0688,62.0
20.0,0.13278,1.051468,1.0925,-24.394,8.153,1.94152,2.96334,-0.97017,2.74366,4.52358,-1.11171,-0.867175,0.0,262.507,203.481,262.152,19.401,111.0
411.0,2.876667,0.964393,1.4915,-24.598,8.796,1.07686,2.1283,0.365737,1.92444,3.24492,0.281909,0.388449,0.0,33.0959,-8.45775,30.4904,19.4338,53.0
711.0,4.912918,-1.171284,1.2602,-24.903,9.002,0.998141,3.04184,-0.848884,2.87161,4.55275,-0.94881,-0.797963,0.0,145.049,97.0218,144.721,19.1038,54.0
677.0,4.677851,0.845037,1.9871,-25.999,8.978,1.42964,2.58934,-0.768168,2.41291,4.34475,-0.946957,-0.691216,0.0,112.802,81.6156,111.895,19.4589,50.0
161.0,1.192438,-0.053787,1.6027,-24.812,0.0,1.31271,3.81134,-0.939409,3.07574,4.6446,-1.07065,-0.801931,0.0,129.503,84.06,129.493,20.2594,60.0
247.0,1.820793,-0.682358,1.2596,-25.047,8.766,1.72276,3.13155,-0.932413,2.93665,4.57877,-1.05256,-0.844904,0.0,135.25,82.673,134.99,19.3145,56.0
488.0,3.39501,0.590053,2.0754,-25.415,0.0,1.21709,3.84254,-0.948108,3.07897,4.64282,-1.06296,-0.80057,0.0,111.448,80.6458,111.414,20.3007,53.0
371.0,2.610454,0.258898,2.3998,-25.978,0.0,1.04222,3.22477,-0.89151,3.00603,4.59494,-0.991179,-0.829868,0.0,153.172,80.7086,152.953,19.7972,61.0
193.0,1.377789,1.042592,0.6341,-23.409,8.264,1.05186,2.9909,-0.504586,2.8412,4.54298,-0.599363,-0.457746,0.0,110.887,48.7483,110.52,19.5042,53.0
171.0,1.241286,0.426283,1.7023,-24.861,0.0,1.25113,2.8531,-0.822506,2.72646,4.52421,-0.97907,-0.746775,0.0,133.428,88.1806,133.035,20.1464,61.0
414.0,2.878704,-0.110813,1.2193,-24.132,0.0,1.03987,1.96586,-0.511676,1.72302,3.16918,-0.693935,-0.458482,0.0,129.048,110.86,126.392,20.0671,60.0
331.0,2.365029,1.182139,1.6703,-26.089,9.195,1.15217,2.49977,-0.966821,2.31767,4.17928,-1.11977,-0.900418,0.0,165.204,121.718,163.848,18.9786,59.0
27.0,0.178746,0.92766,0.9512,-25.763,8.983,1.04431,5.0,-1.025,3.45614,4.72702,-1.10104,-0.954546,1.0,175.537,91.1386,175.533,18.1092,57.0
109.0,0.763851,0.172121,1.5221,-24.29,9.018,1.10926,2.98601,-0.766759,2.83544,4.54659,-0.888731,-0.697303,0.0,108.843,60.3831,108.499,20.3044,51.0
131.0,0.981211,0.126804,1.0274,-24.292,8.99,1.08234,2.60261,-0.735727,2.47298,4.35832,-0.862405,-0.688156,0.0,133.329,72.874,132.342,19.6587,55.0
686.0,4.801654,0.055446,1.3718,-24.706,8.722,0.953153,5.0,-0.8,3.15202,4.6648,-0.891827,-0.707767,1.0,121.472,73.2063,121.466,19.8653,52.0
262.0,1.932444,-0.409011,1.54,-26.895,9.36,1.11864,0.031258,0.401877,-1.67125,0.047245,0.347466,1.20634,0.0,98.6041,98.2604,72.7958,18.148,56.0
269.0,1.975967,-1.081639,0.9163,-24.019,8.288,1.30908,2.17174,-0.560144,1.9146,3.50135,-0.733501,-0.495323,0.0,113.945,90.1172,111.702,19.5245,52.0
718.0,4.958593,-0.678021,4.3275,-27.697,9.287,1.26026,5.0,-1.075,3.22394,4.67843,-1.17169,-0.978044,1.0,142.713,104.608,142.72,19.6128,55.0
256.0,1.899968,-1.015717,1.281,-24.606,0.0,1.20558,1.47275,-0.613396,1.24159,2.61086,-1.04448,-0.545978,0.0,148.528,142.195,144.955,19.7801,62.0
698.0,4.843984,-0.154174,1.6971,-26.133,9.23,1.21985,2.9551,-0.975639,2.80086,4.53891,-1.0843,-0.91587,0.0,165.841,104.123,165.485,18.8726,58.0
476.0,3.294309,-0.42559,1.5286,-24.757,8.086,1.26189,1.75766,-0.550697,1.505,2.10974,-0.701007,-0.473667,0.0,188.505,165.726,183.282,20.1272,85.0
625.0,4.380306,-0.816482,1.3565,-25.141,9.106,0.93478,3.29438,-0.663777,3.09637,4.61399,-0.748956,-0.61886,0.0,132.906,37.4831,132.7,19.1346,53.0
609.0,4.284401,-0.645684,2.1011,-25.488,0.0,0.893035,4.85087,-0.736855,3.30171,4.68708,-0.81872,-0.651423,0.0,118.37,70.9554,118.367,19.9678,52.0
215.0,1.55767,0.319235,0.5523,-22.52,8.591,1.14868,1.41868,-0.40175,1.16709,1.73841,-0.547382,-0.324523,0.0,92.5041,80.137,85.3218,19.5297,42.0
441.0,3.0528,-0.019368,1.6764,-25.867,9.334,1.01575,3.59846,-0.869692,3.25461,4.65938,-0.95542,-0.814111,0.0,158.054,58.1771,157.96,19.4856,61.0
80.0,0.509743,-0.446803,2.2124,-25.564,0.0,1.3576,2.54099,-0.923335,2.35987,4.23033,-1.08168,-0.843141,0.0,143.81,114.254,142.559,20.0084,61.0
268.0,1.969004,0.35285,1.2703,-25.796,9.335,1.04137,5.0,-1.15,3.43787,4.72722,-1.24115,-1.0622,1.0,195.427,145.733,195.429,18.5746,62.0
84.0,0.542136,-0.958597,1.9629,-25.247,9.366,1.09267,3.18804,-0.760191,2.95537,4.58501,-0.859726,-0.701751,0.0,145.955,79.6053,145.743,20.0584,64.0
210.0,1.509042,-0.899487,1.8554,-26.165,0.0,1.60165,3.1212,-1.02356,2.86488,4.58135,-1.14544,-0.925959,0.0,164.424,119.307,164.287,18.9833,63.0
394.0,2.763265,0.990892,0.4863,-22.329,7.647,1.10801,1.59958,-0.505672,1.36965,1.94843,-0.673247,-0.432546,0.0,128.158,107.543,121.915,19.6564,56.0
366.0,2.592272,-0.616998,3.152,-28.192,0.0,1.43417,3.15659,-0.817256,2.94638,4.59309,-0.929264,-0.759426,0.0,166.485,103.792,166.302,18.4236,62.0
648.0,4.518035,1.008723,1.344,-24.822,8.704,1.23584,1.98508,-0.704622,1.75167,3.15714,-0.950411,-0.633164,0.0,118.403,102.941,115.677,19.5712,50.0
421.0,2.917703,0.949109,0.7134,-22.935,0.0,1.04457,2.40963,-0.796671,2.20212,4.07136,-0.991638,-0.716601,0.0,91.3772,68.3812,89.8149,19.888,40.0
224.0,1.634621,0.118719,0.9171,-23.497,0.0,1.53839,2.59608,-0.646431,2.28289,4.3124,-0.81835,-0.548868,0.0,91.3655,77.23,90.5029,19.9632,47.0
620.0,4.32011,-1.123758,1.1631,-24.392,8.522,0.918683,7.49999,-0.814626,2.92848,4.61985,-0.817027,-0.642263,0.0,123.933,75.5773,110.162,20.0936,49.0
67.0,0.397978,-0.701886,3.5779,-27.364,9.536,1.5155,3.27529,-1.06898,2.94946,4.58716,-1.19446,-0.943345,0.0,137.616,108.689,137.434,19.3789,55.0
246.0,1.791724,0.89142,0.3162,-23.62,9.176,1.30591,2.52309,-0.582673,2.37103,4.26265,-0.681765,-0.555029,0.0,145.467,91.2128,144.276,16.9525,57.0
469.0,3.238555,1.257597,0.5038,-23.515,8.714,1.39719,5.0,-0.675,3.17999,4.67263,-0.736636,-0.599587,1.0,138.023,56.1784,138.03,18.6929,57.0
379.0,2.6827,-0.291569,1.296,-24.487,8.984,1.31067,3.24056,-0.83794,2.86545,4.60395,-0.970142,-0.747314,0.0,128.912,92.7833,128.893,19.8674,55.0
55.0,0.32667,-1.039395,1.9685,-25.95,8.826,1.17822,5.0,-0.925,3.46624,4.72602,-1.00271,-0.830317,1.0,160.99,100.767,160.998,19.3405,64.0
113.0,0.813657,0.039197,1.5293,-25.019,9.168,1.09321,2.99071,-1.07899,2.83352,4.53265,-1.20899,-0.99299,0.0,141.887,98.7767,141.453,19.7269,55.0
92.0,0.587986,0.363712,3.057,-27.652,9.476,1.54524,5.0,-1.325,3.51958,4.75289,-1.4315,-1.16321,1.0,184.528,137.038,184.541,18.7576,62.0
516.0,3.584101,1.203534,2.1738,-25.865,8.324,1.36424,3.44883,-1.01445,3.17122,4.6399,-1.12545,-0.927112,0.0,144.983,81.3895,144.858,19.5486,58.0
662.0,4.568877,0.818738,1.2029,-24.086,8.268,0.943422,2.61568,-0.805603,2.47088,4.3727,-0.947542,-0.749999,0.0,142.473,98.0201,141.62,20.0674,62.0
593.0,4.133753,1.232152,1.4927,-25.18,8.86,1.28726,5.0,-0.925,3.47028,4.73995,-1.02394,-0.818183,1.0,133.383,80.7247,133.395,19.7001,58.0
282.0,2.031392,0.271952,1.478,-26.129,9.154,1.20738,2.64481,-0.917664,2.47974,4.41526,-1.03837,-0.86972,0.0,180.825,132.831,180.168,18.79,63.0
581.0,4.069673,-0.710715,0.7679,-23.086,0.0,1.31055,2.5439,-0.826471,2.37966,4.25035,-0.979298,-0.758207,0.0,114.818,85.5623,113.572,20.0399,51.0
321.0,2.303743,0.084568,1.7369,-27.794,0.0,1.30326,2.93637,-1.07934,2.81506,4.55215,-1.20611,-1.02474,0.0,169.875,116.678,169.542,17.3808,54.0
199.0,1.424531,-1.069741,2.1178,-26.109,9.279,0.959927,3.34992,-0.900065,3.10537,4.62279,-0.99367,-0.841538,0.0,141.094,77.8489,140.932,19.3482,52.0
572.0,3.998282,0.703586,1.3358,-24.787,9.091,0.940925,2.43768,-0.858355,2.27731,4.09218,-0.995086,-0.806428,0.0,158.62,115.507,157.024,19.7736,62.0
174.0,1.251764,-0.563412,2.1733,-27.035,9.635,1.04256,2.95119,-1.12777,2.81293,4.52431,-1.24494,-1.06648,0.0,202.942,135.062,202.477,18.497,63.0
30.0,0.192318,-0.501993,1.4354,-25.16,9.068,1.18037,5.0,-0.85,3.60461,4.76238,-0.943008,-0.769314,1.0,149.293,52.3282,149.315,19.7097,61.0
120.0,0.875796,0.137006,2.568,-27.114,10.033,1.2535,2.98328,-1.05287,2.83256,4.52779,-1.18934,-0.967825,0.0,154.099,108.772,153.639,18.983,55.0
153.0,1.148969,-1.221839,0.5074,-23.442,8.338,1.17976,1.30717,-0.28116,1.06461,1.56056,-0.385847,-0.225753,0.0,117.082,103.676,107.982,18.5518,53.0
212.0,1.533512,-1.116862,0.9486,-24.437,9.239,1.1871,5.0,-0.7,3.30913,4.69614,-0.772631,-0.626579,1.0,131.556,68.213,131.556,18.8701,54.0
691.0,4.822145,0.459838,2.4183,-25.908,9.52,1.08243,3.69237,-0.867729,3.20539,4.6575,-0.978364,-0.78031,0.0,127.33,66.1127,127.28,19.6169,52.0
559.0,3.898095,0.898913,1.3587,-25.57,8.735,1.24487,2.55729,-0.939223,2.39112,4.25635,-1.08078,-0.874237,0.0,143.189,111.749,141.978,18.8986,52.0
304.0,2.194558,0.290413,1.6863,-26.037,9.082,1.22686,2.49365,-1.07063,2.31236,4.24355,-1.25192,-1.00362,0.0,180.718,150.462,179.517,19.145,63.0
297.0,2.124077,-0.117824,1.6481,-26.084,8.625,1.42422,2.37618,-0.963258,2.1753,3.92547,-1.11196,-0.896131,0.0,170.623,136.467,168.804,18.9925,62.0
176.0,1.253511,1.050947,1.6292,-26.187,9.066,1.10626,0.783711,-0.048882,0.58064,0.945382,-0.147961,-0.005404,0.0,209.261,190.729,191.709,18.9409,98.0
461.0,3.196334,0.210979,2.1528,-26.603,9.285,1.5494,2.59496,-0.985286,2.4709,4.3905,-1.12377,-0.935469,0.0,307.535,204.317,306.726,19.0433,107.0
642.0,4.48711,-0.789755,1.8138,-25.269,0.0,1.2939,2.38967,-0.959776,2.10142,4.22548,-1.2333,-0.853351,0.0,124.419,114.758,123.426,19.9456,52.0
520.0,3.616423,1.225887,2.1801,-24.934,8.238,0.964862,3.41714,-1.14067,2.99662,4.61519,-1.29938,-0.988985,0.0,95.101,80.8287,94.9979,20.8188,50.0
650.0,4.524635,-1.195299,2.0294,-25.639,0.0,1.2532,2.41311,-0.801278,2.18157,4.00684,-0.964609,-0.721839,0.0,122.332,98.9425,120.695,19.9182,54.0
668.0,4.603987,0.257193,2.4295,-26.501,0.0,1.48439,3.44273,-1.05628,3.07404,4.62093,-1.16181,-0.968982,0.0,148.563,102.155,148.444,19.6361,59.0
596.0,4.152959,-1.091693,1.5878,-24.83,0.0,1.32186,5.0,-0.95,3.09242,4.65455,-1.03386,-0.809379,1.0,107.857,77.6833,107.857,20.1955,50.0
415.0,2.880934,0.788429,1.8787,-25.639,8.887,1.448,3.33531,-0.905567,3.02495,4.60527,-1.00874,-0.824966,0.0,149.557,89.5384,149.404,19.3733,61.0
449.0,3.098463,-0.946021,1.6072,-24.786,0.0,1.11237,5.0,-0.9,3.0985,4.65457,-0.996041,-0.770589,1.0,117.729,79.1678,117.727,20.4182,57.0
278.0,2.017611,-0.656376,1.608,-25.062,0.0,1.31946,3.3809,-0.908422,3.01102,4.61255,-1.03857,-0.803911,0.0,115.097,85.0025,114.98,20.0558,52.0
19.0,0.126576,-0.459005,1.803,-25.368,0.0,1.50808,3.11212,-0.955645,2.93253,4.56749,-1.07297,-0.877317,0.0,158.824,102.43,158.507,19.6639,64.0
177.0,1.272717,-0.036345,1.8281,-25.408,0.0,1.19704,1.27121,-0.335498,0.990174,1.52304,-0.475326,-0.249876,0.0,135.425,125.282,125.967,19.6965,62.0
312.0,2.26841,-0.725787,1.8286,-26.826,9.402,1.15667,3.6097,-1.19179,3.15199,4.64859,-1.29265,-1.11147,0.0,161.845,98.9627,161.799,18.519,52.0
498.0,3.444402,0.701511,1.5492,-24.536,0.0,0.932638,3.8904,-0.864079,3.35534,4.68712,-0.957473,-0.800429,0.0,144.069,63.4554,144.025,19.7452,59.0
258.0,1.910562,0.976522,1.8458,-25.711,8.314,1.49254,3.21496,-0.930863,2.96487,4.60233,-1.06294,-0.838194,0.0,141.715,101.956,141.569,19.3826,57.0
671.0,4.651704,-0.492522,1.8525,-26.548,0.0,1.49075,2.50546,-0.940489,2.25997,4.31688,-1.14345,-0.867144,0.0,174.759,155.462,173.893,18.7679,62.0
518.0,3.585171,-0.605665,0.9589,-23.459,0.0,1.11972,5.0,-0.425,3.65474,4.77478,-0.498007,-0.34623,1.0,86.551,-3.55582,86.5688,20.8908,58.0
82.0,0.536801,-0.295183,0.6519,-24.049,8.359,1.24894,3.00114,-0.851104,2.86017,4.56029,-0.959805,-0.801628,0.0,150.789,82.2466,150.493,18.6494,55.0
64.0,0.365808,-0.465573,1.3368,-24.613,8.546,1.22738,3.1164,-1.07779,2.91359,4.57462,-1.19941,-0.985491,0.0,157.779,110.905,157.532,19.9491,63.0
242.0,1.747041,-0.294691,2.0159,-26.004,8.845,1.37242,2.77712,-0.822867,2.63592,4.4596,-0.957064,-0.756319,0.0,127.095,83.7952,126.465,19.3677,52.0
444.0,3.074112,0.554457,1.3072,-24.914,8.334,0.852298,2.86193,-0.983378,2.73687,4.49981,-1.10303,-0.922301,0.0,153.149,102.052,152.618,19.4128,55.0
643.0,4.4965,-1.095431,1.5714,-25.601,9.278,1.24995,3.25089,-0.666732,3.06473,4.61347,-0.782259,-0.609,0.0,129.024,63.8664,128.824,19.2365,54.0
523.0,3.642231,0.499218,1.345,-24.306,0.0,1.10846,2.40535,-0.799773,2.15656,4.14215,-0.99623,-0.712344,0.0,110.033,92.8741,108.746,20.2857,52.0
515.0,3.5678,-0.39937,0.9808,-24.048,8.592,1.22336,1.43612,-0.585247,1.04646,2.06333,-0.851767,-0.445742,0.0,127.583,120.655,123.172,19.6033,53.0
